transaction_id,store_id,cashier_id,date,line_id,product_sku,quantity,unit_price,discount_applied,total
860,5,5017,2026-06-02T04:31:48.982353,2605,PROD-0000918,5,476.76,3.52,2380.28
860,5,5017,2026-06-02T04:31:48.982353,2606,PROD-0000664,3,130.43,8.1,383.19
860,5,5017,2026-06-02T04:31:48.982353,2607,PROD-0000866,4,155.29,3.15,618.01
861,9,5015,2026-01-18T22:00:48.982353,2608,PROD-0000989,2,20.64,2.67,38.61
861,9,5015,2026-01-18T22:00:48.982353,2609,PROD-0000433,2,369.47,5.12,733.82
861,9,5015,2026-01-18T22:00:48.982353,2610,PROD-0000023,10,466.54,16.99,4648.41
861,9,5015,2026-01-18T22:00:48.982353,2611,PROD-0000503,3,459.23,7.36,1370.33
862,3,12,2026-03-27T19:13:48.982353,2612,PROD-0000044,10,230.64,10.67,2295.73
862,3,12,2026-03-27T19:13:48.982353,2613,PROD-0000410,1,132.59,1.27,131.32
862,3,12,2026-03-27T19:13:48.982353,2614,PROD-0000101,8,455.91,7.52,3639.76
863,2,5012,2025-10-24T01:27:48.982353,2615,PROD-0000902,8,262.99,5.31,2098.61
863,2,5012,2025-10-24T01:27:48.982353,2616,PROD-0000445,6,301.28,13.45,1794.23
863,2,5012,2025-10-24T01:27:48.982353,2617,PROD-0000401,7,173.84,14.44,1202.44
863,2,5012,2025-10-24T01:27:48.982353,2618,PROD-0001175,2,276.82,16.01,537.63
864,3,12,2025-08-08T20:13:48.982353,2619,PROD-0000685,10,470.06,2.01,4698.59
865,5,5006,2025-10-03T17:48:48.982353,2620,PROD-0000738,10,493.18,3.02,4928.78
865,5,5006,2025-10-03T17:48:48.982353,2621,PROD-0000063,6,77.74,0.19,466.25
865,5,5006,2025-10-03T17:48:48.982353,2622,PROD-0001088,5,429.08,0.21,2145.19
865,5,5006,2025-10-03T17:48:48.982353,2623,PROD-0000124,8,80.49,5.92,638
866,2,5012,2025-12-24T02:39:48.982353,2624,PROD-0000923,7,20.27,4.84,137.05
866,2,5012,2025-12-24T02:39:48.982353,2625,PROD-0000686,2,412.67,11.31,814.03
866,2,5012,2025-12-24T02:39:48.982353,2626,PROD-0000733,9,308.43,9.14,2766.73
866,2,5012,2025-12-24T02:39:48.982353,2627,PROD-0000871,5,58.64,7.42,285.78
867,5,5017,2025-11-02T17:51:48.982353,2628,PROD-0000481,4,147.68,15.06,575.66
867,5,5017,2025-11-02T17:51:48.982353,2629,PROD-0000121,1,205.39,0.56,204.83
868,8,22,2026-02-25T02:09:48.982353,2630,PROD-0001091,3,404.31,6.56,1206.37
868,8,22,2026-02-25T02:09:48.982353,2631,PROD-0000475,5,75.75,8.83,369.92
868,8,22,2026-02-25T02:09:48.982353,2632,PROD-0001171,9,448.7,19.51,4018.79
868,8,22,2026-02-25T02:09:48.982353,2633,PROD-0001187,1,275.82,10.18,265.64
869,2,5012,2025-09-11T21:41:48.982353,2634,PROD-0000031,6,95.4,13.06,559.34
869,2,5012,2025-09-11T21:41:48.982353,2635,PROD-0000366,2,289.74,7.28,572.2
869,2,5012,2025-09-11T21:41:48.982353,2636,PROD-0000652,8,413.67,8.21,3301.15
869,2,5012,2025-09-11T21:41:48.982353,2637,PROD-0000374,6,87.39,4.6,519.74
869,2,5012,2025-09-11T21:41:48.982353,2638,PROD-0000224,3,489.02,17.53,1449.53
870,7,5011,2026-05-29T21:31:48.982353,2639,PROD-0000873,10,329.6,6.41,3289.59
871,4,5016,2025-06-11T21:09:48.982353,2640,PROD-0000007,3,280.64,11.19,830.73
871,4,5016,2025-06-11T21:09:48.982353,2641,PROD-0000448,3,491.4,6.29,1467.91
871,4,5016,2025-06-11T21:09:48.982353,2642,PROD-0000443,6,139.39,10.56,825.78
872,6,5010,2026-03-18T18:54:48.982353,2643,PROD-0000287,2,313.12,19.28,606.96
872,6,5010,2026-03-18T18:54:48.982353,2644,PROD-0000516,9,103.93,0.01,935.36
872,6,5010,2026-03-18T18:54:48.982353,2645,PROD-0000032,7,280.42,3.72,1959.22
872,6,5010,2026-03-18T18:54:48.982353,2646,PROD-0000017,6,118.58,14.43,697.05
872,6,5010,2026-03-18T18:54:48.982353,2647,PROD-0000896,1,93.72,1.66,92.06
873,8,22,2026-04-04T17:06:48.982353,2648,PROD-0000057,3,496.36,11.14,1477.94
874,2,5012,2025-09-26T20:27:48.982353,2649,PROD-0000311,7,309.63,19.56,2147.85
874,2,5012,2025-09-26T20:27:48.982353,2650,PROD-0000137,10,438.2,18.96,4363.04
875,5,5006,2025-08-04T00:14:48.982353,2651,PROD-0000742,10,209.03,15.89,2074.41
876,8,22,2025-12-02T22:08:48.982353,2652,PROD-0000423,8,406,15.68,3232.32
876,8,22,2025-12-02T22:08:48.982353,2653,PROD-0001086,3,296.42,13.71,875.55
876,8,22,2025-12-02T22:08:48.982353,2654,PROD-0001180,10,24.55,5.24,240.26
876,8,22,2025-12-02T22:08:48.982353,2655,PROD-0000666,1,212.08,0.42,211.66
876,8,22,2025-12-02T22:08:48.982353,2656,PROD-0000436,4,408.2,3.05,1629.75
877,4,5016,2025-06-27T03:20:48.982353,2657,PROD-0000853,7,193,18.56,1332.44
877,4,5016,2025-06-27T03:20:48.982353,2658,PROD-0000517,4,64.03,15.46,240.66
878,5,5017,2026-01-07T00:17:48.982353,2659,PROD-0001017,7,288.36,11.37,2007.15
878,5,5017,2026-01-07T00:17:48.982353,2660,PROD-0000155,9,230.05,2.63,2067.82
878,5,5017,2026-01-07T00:17:48.982353,2661,PROD-0000791,3,275.32,9.7,816.26
878,5,5017,2026-01-07T00:17:48.982353,2662,PROD-0000283,4,214.55,3.51,854.69
878,5,5017,2026-01-07T00:17:48.982353,2663,PROD-0001009,10,89.16,8.21,883.39
879,3,5018,2025-07-11T01:25:48.982353,2664,PROD-0000217,6,143.72,8.19,854.13
879,3,5018,2025-07-11T01:25:48.982353,2665,PROD-0000244,7,72.34,4.82,501.56
880,5,34,2025-08-09T16:25:48.982353,2666,PROD-0000153,6,185.47,0.25,1112.57
880,5,34,2025-08-09T16:25:48.982353,2667,PROD-0000001,8,436.58,14.62,3478.02
881,9,5015,2025-12-02T03:20:48.982353,2668,PROD-0000109,9,478.07,18.45,4284.18
881,9,5015,2025-12-02T03:20:48.982353,2669,PROD-0001052,5,143.17,9.78,706.07
881,9,5015,2025-12-02T03:20:48.982353,2670,PROD-0000393,2,5.7,0.51,10.89
881,9,5015,2025-12-02T03:20:48.982353,2671,PROD-0000389,3,332.28,18.85,977.99
882,5,5006,2025-12-26T23:56:48.982353,2672,PROD-0000609,10,239.34,19.65,2373.75
882,5,5006,2025-12-26T23:56:48.982353,2673,PROD-0000734,10,394.43,15.03,3929.27
882,5,5006,2025-12-26T23:56:48.982353,2674,PROD-0000472,2,179.15,14.65,343.65
882,5,5006,2025-12-26T23:56:48.982353,2675,PROD-0000519,3,261.26,14.71,769.07
882,5,5006,2025-12-26T23:56:48.982353,2676,PROD-0000817,5,281.53,14.18,1393.47
883,1,24,2025-10-02T16:12:48.982353,2677,PROD-0000303,6,74.33,14.56,431.42
883,1,24,2025-10-02T16:12:48.982353,2678,PROD-0000746,5,8.3,0.86,40.64
884,8,22,2026-02-11T22:38:48.982353,2679,PROD-0001172,4,33.8,2.32,132.88
885,4,5016,2026-05-18T19:03:48.982353,2680,PROD-0001038,4,182.56,15,715.24
885,4,5016,2026-05-18T19:03:48.982353,2681,PROD-0000242,1,229.32,7.5,221.82
885,4,5016,2026-05-18T19:03:48.982353,2682,PROD-0000721,10,479.35,7.44,4786.06
886,3,5018,2026-04-28T17:06:48.982353,2683,PROD-0000340,3,212.08,9.08,627.16
886,3,5018,2026-04-28T17:06:48.982353,2684,PROD-0000241,6,78.72,15.71,456.61
887,4,5016,2025-10-29T20:26:48.982353,2685,PROD-0000974,10,285.81,13.71,2844.39
888,4,5016,2025-09-10T00:55:48.982353,2686,PROD-0000403,2,111.42,12.61,210.23
889,4,5016,2025-12-07T21:09:48.982353,2687,PROD-0000318,7,300.27,18,2083.89
889,4,5016,2025-12-07T21:09:48.982353,2688,PROD-0000146,3,399.05,4,1193.15
889,4,5016,2025-12-07T21:09:48.982353,2689,PROD-0000339,8,444.25,0.69,3553.31
890,9,5015,2026-01-28T03:28:48.982353,2690,PROD-0000072,1,45.79,4.73,41.06
890,9,5015,2026-01-28T03:28:48.982353,2691,PROD-0000253,9,199.9,13.39,1785.71
890,9,5015,2026-01-28T03:28:48.982353,2692,PROD-0001042,5,348.66,17.2,1726.1
890,9,5015,2026-01-28T03:28:48.982353,2693,PROD-0001011,10,493.59,6.85,4929.05
890,9,5015,2026-01-28T03:28:48.982353,2694,PROD-0000449,3,300.65,19.91,882.04
891,9,5015,2025-12-20T04:11:48.982353,2695,PROD-0000585,8,270.84,3.71,2163.01
891,9,5015,2025-12-20T04:11:48.982353,2696,PROD-0000909,3,458.38,9.23,1365.91
891,9,5015,2025-12-20T04:11:48.982353,2697,PROD-0001023,8,47.18,1.99,375.45
892,9,5015,2025-09-10T21:41:48.982353,2698,PROD-0000489,10,10.94,0.41,108.99
892,9,5015,2025-09-10T21:41:48.982353,2699,PROD-0000712,8,425.72,0.9,3404.86
892,9,5015,2025-09-10T21:41:48.982353,2700,PROD-0000830,7,132.99,9.37,921.56
893,8,22,2026-04-27T18:39:48.982353,2701,PROD-0000469,9,87.99,16.35,775.56
893,8,22,2026-04-27T18:39:48.982353,2702,PROD-0000415,2,164.44,1.34,327.54
893,8,22,2026-04-27T18:39:48.982353,2703,PROD-0000775,7,317,13.94,2205.06
894,3,12,2025-07-17T15:54:48.982353,2704,PROD-0000449,4,51.93,0.72,207
894,3,12,2025-07-17T15:54:48.982353,2705,PROD-0000060,9,289.44,10.37,2594.59
894,3,12,2025-07-17T15:54:48.982353,2706,PROD-0000149,8,386.06,2.05,3086.43
894,3,12,2025-07-17T15:54:48.982353,2707,PROD-0000368,7,246.01,18.46,1703.61
895,2,5012,2026-02-02T18:11:48.982353,2708,PROD-0000441,3,219.25,13.1,644.65
896,5,5017,2025-07-30T22:48:48.982353,2709,PROD-0000024,9,265.8,18.93,2373.27
896,5,5017,2025-07-30T22:48:48.982353,2710,PROD-0001142,4,75.1,13.28,287.12
897,7,5019,2026-03-22T23:38:48.982353,2711,PROD-0000585,9,449.67,9.15,4037.88
897,7,5019,2026-03-22T23:38:48.982353,2712,PROD-0000481,4,22.42,4.81,84.87
898,1,24,2026-04-22T16:06:48.982353,2713,PROD-0000747,9,433.3,8.34,3891.36
899,4,5016,2026-01-31T02:25:48.982353,2714,PROD-0000061,8,21.41,4.93,166.35
899,4,5016,2026-01-31T02:25:48.982353,2715,PROD-0001026,3,150.86,4.99,447.59
900,7,5008,2025-12-31T16:36:48.982353,2716,PROD-0000570,7,44.71,1.31,311.66
900,7,5008,2025-12-31T16:36:48.982353,2717,PROD-0000796,4,196.25,16.81,768.19
900,7,5008,2025-12-31T16:36:48.982353,2718,PROD-0000201,3,264.53,3.15,790.44
900,7,5008,2025-12-31T16:36:48.982353,2719,PROD-0000847,6,220.94,11.62,1314.02
900,7,5008,2025-12-31T16:36:48.982353,2720,PROD-0000358,8,333.3,13.85,2652.55
901,5,34,2025-11-28T16:36:48.982353,2721,PROD-0000741,7,389.66,11.43,2716.19
901,5,34,2025-11-28T16:36:48.982353,2722,PROD-0000213,7,82.61,3.6,574.67
902,8,22,2025-07-07T01:56:48.982353,2723,PROD-0000096,9,45.55,5.26,404.69
902,8,22,2025-07-07T01:56:48.982353,2724,PROD-0000940,1,385.36,1.04,384.32
903,8,22,2025-08-19T22:47:48.982353,2725,PROD-0001147,4,122.84,5.94,485.42
903,8,22,2025-08-19T22:47:48.982353,2726,PROD-0000008,5,389.1,5.13,1940.37
903,8,22,2025-08-19T22:47:48.982353,2727,PROD-0000156,10,256.45,19.05,2545.45
903,8,22,2025-08-19T22:47:48.982353,2728,PROD-0000533,4,217.28,12.79,856.33
904,1,5014,2025-10-14T17:25:48.982353,2729,PROD-0000104,1,14.27,0,14.27
905,9,5015,2026-03-19T02:03:48.982353,2730,PROD-0000532,9,97.55,13.51,864.44
905,9,5015,2026-03-19T02:03:48.982353,2731,PROD-0000280,3,281.92,4.68,841.08
905,9,5015,2026-03-19T02:03:48.982353,2732,PROD-0000282,5,306.53,18.03,1514.62
905,9,5015,2026-03-19T02:03:48.982353,2733,PROD-0000092,2,451.68,5.09,898.27
905,9,5015,2026-03-19T02:03:48.982353,2734,PROD-0000546,8,20.44,0.52,163
906,4,5016,2025-06-30T23:50:48.982353,2735,PROD-0000056,6,234.58,2.21,1405.27
906,4,5016,2025-06-30T23:50:48.982353,2736,PROD-0000784,7,423.96,2.46,2965.26
906,4,5016,2025-06-30T23:50:48.982353,2737,PROD-0000253,9,254.33,0.72,2288.25
906,4,5016,2025-06-30T23:50:48.982353,2738,PROD-0001026,6,435.15,6.47,2604.43
906,4,5016,2025-06-30T23:50:48.982353,2739,PROD-0000606,9,334,15.34,2990.66
907,7,5019,2026-05-01T01:12:48.982353,2740,PROD-0000303,7,243.23,1.56,1701.05
907,7,5019,2026-05-01T01:12:48.982353,2741,PROD-0000659,5,379.82,18.31,1880.79
907,7,5019,2026-05-01T01:12:48.982353,2742,PROD-0000755,9,112.23,8.43,1001.64
907,7,5019,2026-05-01T01:12:48.982353,2743,PROD-0000298,1,147.88,5.18,142.7
907,7,5019,2026-05-01T01:12:48.982353,2744,PROD-0000916,5,296.39,18.64,1463.31
908,9,5015,2026-04-05T20:07:48.982353,2745,PROD-0000737,6,353.17,1.29,2117.73
908,9,5015,2026-04-05T20:07:48.982353,2746,PROD-0001038,2,394.12,5.26,782.98
908,9,5015,2026-04-05T20:07:48.982353,2747,PROD-0000326,9,308.97,12.24,2768.49
908,9,5015,2026-04-05T20:07:48.982353,2748,PROD-0000066,7,424.9,1.76,2972.54
908,9,5015,2026-04-05T20:07:48.982353,2749,PROD-0000075,6,78.12,11.06,457.66
909,2,5012,2025-11-06T04:33:48.982353,2750,PROD-0000179,1,443.38,16.48,426.9
909,2,5012,2025-11-06T04:33:48.982353,2751,PROD-0001033,3,100.11,15.7,284.63
910,9,5015,2025-07-25T22:18:48.982353,2752,PROD-0000827,6,483.57,2.24,2899.18
911,2,5012,2026-01-28T01:28:48.982353,2753,PROD-0000687,7,30.9,0.63,215.67
911,2,5012,2026-01-28T01:28:48.982353,2754,PROD-0000289,6,215.8,6.33,1288.47
911,2,5012,2026-01-28T01:28:48.982353,2755,PROD-0001061,4,290.07,17.62,1142.66
911,2,5012,2026-01-28T01:28:48.982353,2756,PROD-0000400,8,107.98,12.47,851.37
911,2,5012,2026-01-28T01:28:48.982353,2757,PROD-0000379,1,182.15,6.99,175.16
912,1,5014,2025-07-10T00:42:48.982353,2758,PROD-0000990,2,265.5,0.41,530.59
913,8,22,2025-12-15T15:35:48.982353,2759,PROD-0000017,4,475.26,5.02,1896.02
913,8,22,2025-12-15T15:35:48.982353,2760,PROD-0000851,8,300.75,14.73,2391.27
913,8,22,2025-12-15T15:35:48.982353,2761,PROD-0000921,1,337.87,1.1,336.77
914,5,5006,2025-10-03T03:00:48.982353,2762,PROD-0000367,8,284.87,13.72,2265.24
914,5,5006,2025-10-03T03:00:48.982353,2763,PROD-0000752,9,6.81,0.54,60.75
914,5,5006,2025-10-03T03:00:48.982353,2764,PROD-0000570,9,396.71,6.75,3563.64
914,5,5006,2025-10-03T03:00:48.982353,2765,PROD-0000036,5,198.53,7.53,985.12
914,5,5006,2025-10-03T03:00:48.982353,2766,PROD-0000757,10,48.66,3.25,483.35
915,9,5015,2026-01-06T15:40:48.982353,2767,PROD-0000204,5,325.63,4.03,1624.12
915,9,5015,2026-01-06T15:40:48.982353,2768,PROD-0001117,7,169.07,3.78,1179.71
915,9,5015,2026-01-06T15:40:48.982353,2769,PROD-0000824,1,383.75,12.37,371.38
915,9,5015,2026-01-06T15:40:48.982353,2770,PROD-0000770,7,272.84,13.27,1896.61
915,9,5015,2026-01-06T15:40:48.982353,2771,PROD-0000118,4,411.58,7.76,1638.56
916,7,5019,2026-01-09T04:21:48.982353,2772,PROD-0000096,6,387.49,0.59,2324.35
916,7,5019,2026-01-09T04:21:48.982353,2773,PROD-0000389,8,26.56,3.41,209.07
917,5,34,2026-02-26T17:36:48.982353,2774,PROD-0000325,8,63.84,17.52,493.2
917,5,34,2026-02-26T17:36:48.982353,2775,PROD-0000391,9,322.25,5.32,2894.93
917,5,34,2026-02-26T17:36:48.982353,2776,PROD-0000426,9,161.82,14.93,1441.45
918,8,22,2025-06-14T21:14:48.982353,2777,PROD-0000006,8,356.19,12.89,2836.63
918,8,22,2025-06-14T21:14:48.982353,2778,PROD-0000450,10,451.2,8.64,4503.36
918,8,22,2025-06-14T21:14:48.982353,2779,PROD-0000823,3,301.9,6.47,899.23
919,6,5010,2025-06-26T02:12:48.982353,2780,PROD-0000696,4,169.99,17.33,662.63
920,6,5009,2025-07-02T01:00:48.982353,2781,PROD-0000072,1,328.49,4.35,324.14
920,6,5009,2025-07-02T01:00:48.982353,2782,PROD-0000629,10,459.52,16.89,4578.31
920,6,5009,2025-07-02T01:00:48.982353,2783,PROD-0000537,8,287.15,13.76,2283.44
921,9,5015,2025-07-02T02:32:48.982353,2784,PROD-0001079,3,153.41,7.28,452.95
922,1,24,2025-07-11T04:02:48.982353,2785,PROD-0000194,5,460.23,5.54,2295.61
922,1,24,2025-07-11T04:02:48.982353,2786,PROD-0000352,9,211.16,11.01,1889.43
923,7,5008,2025-12-02T20:19:48.982353,2787,PROD-0000674,4,257.42,9.96,1019.72
923,7,5008,2025-12-02T20:19:48.982353,2788,PROD-0000748,4,38.48,2.29,151.63
923,7,5008,2025-12-02T20:19:48.982353,2789,PROD-0000091,3,299.46,3.66,894.72
924,2,5012,2025-10-28T01:54:48.982353,2790,PROD-0000720,4,428.02,8.17,1703.91
924,2,5012,2025-10-28T01:54:48.982353,2791,PROD-0001007,8,246.35,19.88,1950.92
924,2,5012,2025-10-28T01:54:48.982353,2792,PROD-0000987,8,367.02,15.2,2920.96
925,7,5008,2025-08-07T16:12:48.982353,2793,PROD-0000469,4,164.33,11.65,645.67
925,7,5008,2025-08-07T16:12:48.982353,2794,PROD-0000510,1,83.06,10.42,72.64
926,2,5012,2026-02-14T16:17:48.982353,2795,PROD-0000046,1,288.04,0.18,287.86
926,2,5012,2026-02-14T16:17:48.982353,2796,PROD-0000647,2,395.56,2.05,789.07
926,2,5012,2026-02-14T16:17:48.982353,2797,PROD-0000926,1,121.58,11.8,109.78
927,7,45,2025-12-01T16:54:48.982353,2798,PROD-0000488,9,208.65,1.26,1876.59
927,7,45,2025-12-01T16:54:48.982353,2799,PROD-0000357,8,309.99,11.45,2468.47
928,7,45,2026-02-15T15:45:48.982353,2800,PROD-0000088,3,119.05,13.06,344.09
928,7,45,2026-02-15T15:45:48.982353,2801,PROD-0000455,4,105.28,3,418.12
928,7,45,2026-02-15T15:45:48.982353,2802,PROD-0000256,4,313.6,3.97,1250.43
929,2,5012,2025-06-12T19:22:48.982353,2803,PROD-0001126,6,132.47,11.01,783.81
929,2,5012,2025-06-12T19:22:48.982353,2804,PROD-0000194,1,99.23,5.33,93.9
929,2,5012,2025-06-12T19:22:48.982353,2805,PROD-0000566,5,75.55,12.42,365.33
930,3,12,2025-06-30T18:03:48.982353,2806,PROD-0000947,1,410.39,15.4,394.99
930,3,12,2025-06-30T18:03:48.982353,2807,PROD-0001177,4,421.2,12.63,1672.17
931,9,5015,2025-08-20T18:25:48.982353,2808,PROD-0000878,7,91.91,6.51,636.86
932,3,5018,2026-04-14T17:59:48.982353,2809,PROD-0000465,6,298.42,12.38,1778.14
932,3,5018,2026-04-14T17:59:48.982353,2810,PROD-0000291,10,135.3,7.53,1345.47
932,3,5018,2026-04-14T17:59:48.982353,2811,PROD-0000433,10,405.99,3.31,4056.59
932,3,5018,2026-04-14T17:59:48.982353,2812,PROD-0000645,7,202.78,10.6,1408.86
933,3,12,2025-12-18T22:51:48.982353,2813,PROD-0001074,9,429.96,13.73,3855.91
933,3,12,2025-12-18T22:51:48.982353,2814,PROD-0000715,2,162.57,13.85,311.29
933,3,12,2025-12-18T22:51:48.982353,2815,PROD-0000918,2,176.5,19.88,333.12
933,3,12,2025-12-18T22:51:48.982353,2816,PROD-0000056,6,317.88,14.67,1892.61
933,3,12,2025-12-18T22:51:48.982353,2817,PROD-0000666,3,209.27,1.32,626.49
934,6,5010,2025-09-27T20:23:48.982353,2818,PROD-0001120,3,45.94,9.46,128.36
934,6,5010,2025-09-27T20:23:48.982353,2819,PROD-0000290,6,94.79,5.57,563.17
934,6,5010,2025-09-27T20:23:48.982353,2820,PROD-0000835,8,491.02,1.07,3927.09
935,8,22,2025-08-07T00:10:48.982353,2821,PROD-0001052,8,390.49,2.69,3121.23
935,8,22,2025-08-07T00:10:48.982353,2822,PROD-0000837,6,43.24,12.92,246.52
935,8,22,2025-08-07T00:10:48.982353,2823,PROD-0000052,6,135.62,10.76,802.96
935,8,22,2025-08-07T00:10:48.982353,2824,PROD-0000621,6,272.86,8.41,1628.75
935,8,22,2025-08-07T00:10:48.982353,2825,PROD-0000530,10,48.83,0.77,487.53
936,7,45,2025-09-25T04:29:48.982353,2826,PROD-0000907,7,17.04,4.9,114.38
936,7,45,2025-09-25T04:29:48.982353,2827,PROD-0001044,3,42.12,0.18,126.18
936,7,45,2025-09-25T04:29:48.982353,2828,PROD-0000114,7,90.81,7.9,627.77
936,7,45,2025-09-25T04:29:48.982353,2829,PROD-0000828,4,192.07,3.61,764.67
936,7,45,2025-09-25T04:29:48.982353,2830,PROD-0000717,1,152.34,19.22,133.12
937,2,5012,2025-07-27T18:19:48.982353,2831,PROD-0000318,2,80.11,10.82,149.4
937,2,5012,2025-07-27T18:19:48.982353,2832,PROD-0000815,10,381.46,10.16,3804.44
937,2,5012,2025-07-27T18:19:48.982353,2833,PROD-0000463,1,60.99,15.94,45.05
937,2,5012,2025-07-27T18:19:48.982353,2834,PROD-0000272,2,21.08,5.55,36.61
937,2,5012,2025-07-27T18:19:48.982353,2835,PROD-0000719,7,160.83,16.93,1108.88
938,6,5009,2026-03-11T21:59:48.982353,2836,PROD-0000805,10,166.81,7.49,1660.61
938,6,5009,2026-03-11T21:59:48.982353,2837,PROD-0000443,8,82.79,0.78,661.54
938,6,5009,2026-03-11T21:59:48.982353,2838,PROD-0000650,8,493.95,13.4,3938.2
938,6,5009,2026-03-11T21:59:48.982353,2839,PROD-0001059,4,254.04,5.86,1010.3
939,1,10,2026-03-17T20:54:48.982353,2840,PROD-0000201,2,20.79,1.46,40.12
940,8,22,2025-08-19T03:50:48.982353,2841,PROD-0001136,4,261.66,7.32,1039.32
940,8,22,2025-08-19T03:50:48.982353,2842,PROD-0000594,9,184.25,3.28,1654.97
940,8,22,2025-08-19T03:50:48.982353,2843,PROD-0000042,5,31.53,3.13,154.52
940,8,22,2025-08-19T03:50:48.982353,2844,PROD-0000705,10,83.52,6.77,828.43
941,1,5007,2026-05-28T01:31:48.982353,2845,PROD-0000280,7,40.21,8.15,273.32
941,1,5007,2026-05-28T01:31:48.982353,2846,PROD-0000580,9,187.59,7.05,1681.26
941,1,5007,2026-05-28T01:31:48.982353,2847,PROD-0000998,1,494.12,9.25,484.87
942,2,5012,2025-09-26T22:17:48.982353,2848,PROD-0000319,10,357.64,10.77,3565.63
942,2,5012,2025-09-26T22:17:48.982353,2849,PROD-0000700,1,322.63,3.99,318.64
942,2,5012,2025-09-26T22:17:48.982353,2850,PROD-0000840,4,490.56,10.76,1951.48
942,2,5012,2025-09-26T22:17:48.982353,2851,PROD-0000181,6,284.44,17.27,1689.37
942,2,5012,2025-09-26T22:17:48.982353,2852,PROD-0001091,4,446.86,1.09,1786.35
943,1,5007,2026-05-12T00:46:48.982353,2853,PROD-0000152,8,345.09,13.19,2747.53
943,1,5007,2026-05-12T00:46:48.982353,2854,PROD-0000909,3,96.09,15.49,272.78
943,1,5007,2026-05-12T00:46:48.982353,2855,PROD-0000333,2,24,2.51,45.49
943,1,5007,2026-05-12T00:46:48.982353,2856,PROD-0000009,9,20.34,1.94,181.12
943,1,5007,2026-05-12T00:46:48.982353,2857,PROD-0000064,7,165.28,4.01,1152.95
944,4,5016,2026-05-08T20:31:48.982353,2858,PROD-0000017,7,86.45,5.57,599.58
944,4,5016,2026-05-08T20:31:48.982353,2859,PROD-0000612,7,242,4.42,1689.58
944,4,5016,2026-05-08T20:31:48.982353,2860,PROD-0001166,9,141.53,11.05,1262.72
945,7,5008,2025-08-25T16:29:48.982353,2861,PROD-0001069,1,340.66,19.8,320.86
945,7,5008,2025-08-25T16:29:48.982353,2862,PROD-0001021,8,53.37,10.25,416.71
946,5,34,2026-03-19T00:21:48.982353,2863,PROD-0000745,2,314.32,6.08,622.56
946,5,34,2026-03-19T00:21:48.982353,2864,PROD-0000353,5,435.93,6.11,2173.54
946,5,34,2026-03-19T00:21:48.982353,2865,PROD-0000826,7,422.32,14.98,2941.26
946,5,34,2026-03-19T00:21:48.982353,2866,PROD-0000552,4,63.47,3.54,250.34
946,5,34,2026-03-19T00:21:48.982353,2867,PROD-0000902,4,78.29,2.15,311.01
947,2,5012,2025-11-11T19:48:48.982353,2868,PROD-0000517,7,451.22,10.15,3148.39
947,2,5012,2025-11-11T19:48:48.982353,2869,PROD-0000638,2,155.27,16.36,294.18
947,2,5012,2025-11-11T19:48:48.982353,2870,PROD-0000822,10,309.96,16.82,3082.78
947,2,5012,2025-11-11T19:48:48.982353,2871,PROD-0000275,5,74.44,10.68,361.52
948,4,5016,2025-11-25T17:39:48.982353,2872,PROD-0000845,2,374.09,0.66,747.52
948,4,5016,2025-11-25T17:39:48.982353,2873,PROD-0000295,5,320.95,18.68,1586.07
948,4,5016,2025-11-25T17:39:48.982353,2874,PROD-0000108,10,401.28,14.39,3998.41
948,4,5016,2025-11-25T17:39:48.982353,2875,PROD-0000129,9,498.14,6.08,4477.18
948,4,5016,2025-11-25T17:39:48.982353,2876,PROD-0000468,2,414.84,0.72,828.96
949,2,5012,2026-02-11T18:51:48.982353,2877,PROD-0000460,9,277.73,16.27,2483.3
949,2,5012,2026-02-11T18:51:48.982353,2878,PROD-0000166,6,16.4,0.73,97.67
949,2,5012,2026-02-11T18:51:48.982353,2879,PROD-0000079,2,466.72,11.94,921.5
949,2,5012,2026-02-11T18:51:48.982353,2880,PROD-0000335,3,193.71,13.6,567.53
950,2,5012,2025-08-29T01:06:48.982353,2881,PROD-0000283,1,7.9,0.39,7.51
950,2,5012,2025-08-29T01:06:48.982353,2882,PROD-0000331,5,270.83,9.19,1344.96
950,2,5012,2025-08-29T01:06:48.982353,2883,PROD-0000127,6,93.98,4.33,559.55
951,9,5015,2025-08-22T17:38:48.982353,2884,PROD-0000154,8,153.45,15.62,1211.98
952,2,5012,2025-12-09T03:10:48.982353,2885,PROD-0000408,6,297.65,1.66,1784.24
952,2,5012,2025-12-09T03:10:48.982353,2886,PROD-0000219,7,254.69,16.88,1765.95
952,2,5012,2025-12-09T03:10:48.982353,2887,PROD-0000637,8,278.89,1.69,2229.43
952,2,5012,2025-12-09T03:10:48.982353,2888,PROD-0000165,4,319.11,15.08,1261.36
952,2,5012,2025-12-09T03:10:48.982353,2889,PROD-0000491,5,260.5,14.38,1288.12
953,9,5015,2025-09-28T01:19:48.982353,2890,PROD-0000451,6,405.65,13.6,2420.3
954,5,34,2025-08-12T01:23:48.982353,2891,PROD-0001169,6,225.77,8.46,1346.16
955,1,10,2025-12-23T20:42:48.982353,2892,PROD-0001007,8,76.15,4.9,604.3
955,1,10,2025-12-23T20:42:48.982353,2893,PROD-0000877,10,210.74,8.52,2098.88
955,1,10,2025-12-23T20:42:48.982353,2894,PROD-0000117,2,371.32,2.82,739.82
